Unnamed: 0,id,url,titre,categorie,gouvernorat,neuf,source,URL,Prix,description
318,318,https://www.tayara.tn/item/maisons-et-villas/ariana/la-soukra/villa-s5-en-vente-la-soukra/68e3fc1f6c505afdc05fc112/,villa S+5  en vente à la soukra,Maisons et Villas,Ariana,False,tayara,https://www.tayara.tn/item/maisons-et-villas/ariana/la-soukra/villa-s5-en-vente-la-soukra/68e3fc1f6c505afdc05fc112/,580000.0,"Cette villa érigée sur deux niveaux, elle est Implantée sur un terrain de 486m², elle se compose de deux étages, répartis comme suit :
Vous trouverez un vaste salon lumineux, un séjour, ainsi qu’une cuisine ouvrant directement sur la terrasse,. Ce niveau comprend également une salle d’eau pour les invités et une chambre de service
L’étage dispose de trois chambres à coucher, toutes équipées de placards intégrés. Une salle de bain commune dessert ces pièces. Ce niveau bénéficie également d’une grande terrasse offrant une vue dégagée,"
319,319,https://www.tayara.tn/item/maisons-et-villas/ariana/la-soukra/s3-direct-promoteur-en-vente/691d9971265523b710e79094/,S+3 direct promoteur en vente,Maisons et Villas,Ariana,False,tayara,https://www.tayara.tn/item/maisons-et-villas/ariana/la-soukra/s3-direct-promoteur-en-vente/691d9971265523b710e79094/,360000.0,"Cet appartement en direct promoteur est situé au deuxième étage au sein d'une résidence sécurisée et gardée à La Soukra.
Dès l'entrée, un salon vous accueille, accompagné d'une salle à manger.
La cuisine, ouverte sur le salon dans un style américain, est aménagée et donne accès à un séchoir.
Un point d'eau pour les invités est également disponible.
La partie nuit se compose de trois chambres à coucher, dont une suite parentale, chacune avec dressing, qui partagent une salle de bain commune.
L'appartement est équipé d'un chauffage central.
Une place de parking en sous-sol est incluse."
320,320,https://www.tayara.tn/item/maisons-et-villas/tunis/gammarth/duplex-s3-avec-chambre-de-service-en-cours-de-finition-gammarth/688a208562d21a2c2e3d8a3e/,🏠Duplex S+3 avec chambre de service en cours de finition à Gammarth,Maisons et Villas,Tunis,False,tayara,https://www.tayara.tn/item/maisons-et-villas/tunis/gammarth/duplex-s3-avec-chambre-de-service-en-cours-de-finition-gammarth/688a208562d21a2c2e3d8a3e/,830000.0,"📍Emplacement : Gamamrth.
📐Superficie terrain : 220 m².
📐Superficie Bâtit : 272 m.
🏗️Typologie : S+3.

🚪Composition :
✔️Rez de chaussée :
Salon. 
Cuisine équipée de plaque, hotte et four. 
Salle à manger. 
Séjour. 
Salle d’eau invités.

✔️A l'étage :
Deux suites junior avec dressing et salle de douche. 
Suite parentale avec dressing, salle de douche et balcon.

🚘Garage. 
✨Une chambre de service avec salle de douche.
💥Chauffage central.
❄️Climatiseurs : Split système.
Système d'alarme.

💰Prix : 830.000 Dinars.

#Réf : SK 87/25.
📞Pour plus d'informations, veuillez contacter le"
321,321,https://www.tayara.tn/item/appartements/sousse/sahloul/un-trs-chic-appartement-s2-sahloul-4-rc/693939d98914daae5198f9fe/,un très chic appartement S+2 à Sahloul 4 RC,Appartements,Sousse,False,tayara,https://www.tayara.tn/item/appartements/sousse/sahloul/un-trs-chic-appartement-s2-sahloul-4-rc/693939d98914daae5198f9fe/,295000.0,"✅Super Promo : Réduction dans le prix de l’appartement avec place parking sous sol gratuite 
✅ Appartement S+2 RC + Place parking sous sol à Sahloul 4 à un prix promo ; 295000DT
🔴À VENDRE — APPARTEMENT S+2 Sahloul 4 (Direct propriétaire) Appartement haut standing situé dans une résidence sécurisée avec ascenseur, à Sahloul 4, Sousse, à proximité de toutes commodités.
➡️Je mets en vente un très chic appartement de type S+2 à Sahloul 4 , dans une résidence bien gardée et à proximité de toutes les commodités . D'une superficie de 113.5 m2 , l'appartement est composé d'un salon, une cuisine encastrée, 2 chambres à coucher , une salle de Bain , salle d'eau , une grande terrasse et un séchoir.
+ place de parking sous-sol
❌ Les prestations de l’appartement : ✅ Dressing ✅ Climatisation split ✅ Chauffage centrale ✅ Gaz de ville ✅ Gardiennage 24/24 et 7j/7 ✅ Surveiller par des caméras 🎥 ✅ 2 Ascenseurs  
💰 Prix de l’ appartement+ place de parking sous-sol = 295 MD 
📲 Pour plus de renseignements contactez Tél :NB ; Vente de particulier à particulier 0 % frais d'agence
Taux d’enregistrement pour les tunisiens non résidents = 1%"
322,322,https://www.tayara.tn/item/maisons-et-villas/nabeul/mrezga/-vendre-superbe-villa-contemporaine-s3-avec-grand-jardin-cit-el-wafa-afh-mrezga/68e15411e7035d31a40f4dee/,À vendre: Superbe Villa contemporaine S+3 avec grand jardin à Cité El Wafa – AFH Mrezga,Maisons et Villas,Nabeul,False,tayara,https://www.tayara.tn/item/maisons-et-villas/nabeul/mrezga/-vendre-superbe-villa-contemporaine-s3-avec-grand-jardin-cit-el-wafa-afh-mrezga/68e15411e7035d31a40f4dee/,785000.0,"Cette villa de 190m² bâtie érigée sur deux niveaux se dresse au milieu d’un terrain de 204m², dans un quartier calme et résidentiel à Cité el wafa ,Nabeul . Au premier niveau on trouve un spacieux salon lumineux ouvert sur le jardin  grâce aux larges baies vitrées ainsi qu’une chambre d’amis  et une cuisine indépendante  bien équipée et aménagée (plaque,hotte) et une salle de d’eau pour les invitées. Quant au deuxième niveau on trouve la partie nuit qui se compose de deux suites parental  dont une ouvert sur une terrasse .
la villa est totalement équipée par un chauffage centrale
la climatisation en  Split-System est pré-installé.
la villa est équipée par un système d’alarme et des caméras de surveillances
un abri pour deux  voitures est disponibles ."
323,323,https://www.tayara.tn/item/maisons-et-villas/nabeul/hammamet/a-vendre-dans-les-vergers-de-hammamet-une-villa-de-plainpied-s3/68626831d5464a896c9ef6b1/,A vendre dans les vergers de HAMMAMET une villa de plain-pied s+3,Maisons et Villas,Nabeul,False,tayara,https://www.tayara.tn/item/maisons-et-villas/nabeul/hammamet/a-vendre-dans-les-vergers-de-hammamet-une-villa-de-plainpied-s3/68626831d5464a896c9ef6b1/,670000.0,"A vendre dans les vergers de HAMMAMET une villa de plain-pied S+3 dont une suite
Superficie Terrain : 550m² 
superficie bâtie : 170m²

Prix : 670mille dinars

Contactez nous dès maintenant pour plus d’informations ou pour organiser une visite !
 tel/whatsapp:"
324,324,https://www.tayara.tn/item/maisons-et-villas/nabeul/hammamet/une-villa-s4-de-260m400m-de-terrai/692727b3265523b710ebc4dc/,une villa s+4 de 260m²/400m² de terrai,Maisons et Villas,Nabeul,False,tayara,https://www.tayara.tn/item/maisons-et-villas/nabeul/hammamet/une-villa-s4-de-260m400m-de-terrai/692727b3265523b710ebc4dc/,950000.0,"A vendre a Hammamet zone théâtre une villa s+4 de 260m²/400m² de terrain située dans un quartier résidentiel et calme
Prix :950 mille dinars  de dinars
Tél/WhatsApp :/"
325,325,https://www.tayara.tn/item/appartements/nabeul/mrezga/-vendre-joli-duplex-de-385m-mrezga/685e806194cd0376dcced3a8/,À vendre: Joli Duplex de 385m²  à Mrezga.,Appartements,Nabeul,False,tayara,https://www.tayara.tn/item/appartements/nabeul/mrezga/-vendre-joli-duplex-de-385m-mrezga/685e806194cd0376dcced3a8/,690000.0,"Ce duplex  de 385m² bâtie sur deux niveaux  au milieu d’un terrain  de 243m² est situé dans un quartier calme à Mrezga, Hammamet nord.
Au RDC on trouve   un spacieux salon lumineux ouvrant sur une terrasse,ainsi qu’ une salle d’eau pour les invitées et une   cuisine indépendante bien aménagée et équipée (plaque,hotte...) .
Quand au premier niveau on trouve la partie nuit qui se compose de trois chambres à coucher nanties des dressings  et  qui se partagent une salle de bain.
Le chauffage centrale et la climatisation Split-système sont disponibles.
Deux studios séparés avec une entré indépendante avec un sous-sol sont à la disposition."
326,326,https://www.tayara.tn/item/appartements/nabeul/mrezga/-vendre-s3-dans-une-rsidence-cit-el-wafa-nabeul/6888940662d21a2c2e3c4d60/,"À vendre S+3 dans une résidence à Cité el Wafa ,Nabeul",Appartements,Nabeul,False,tayara,https://www.tayara.tn/item/appartements/nabeul/mrezga/-vendre-s3-dans-une-rsidence-cit-el-wafa-nabeul/6888940662d21a2c2e3c4d60/,530000.0,"Cet appartement est situé dans une résidence récemment  construite avec piscine et ascenseur  à Cité El Wafa, Nabeul.  Le hall d’entrée dessert un spacieux salon lumineux ouvrant  sur un balcon ainsi qu’une cuisine moderne bien agencée et équipée (plaque, hotte, four) complétée par un séchoir et une salle d’eau pour les invitées. En avançant dans le couloir on trouve la partie nuit qui couvre une suite parentale et deux chambres à couchers  qui se partagent une salle de bain .
Le chauffage et la climatisation En Split System sont disponibles .
Une place parking sous-sol est disponible ."
327,327,https://www.tayara.tn/item/appartements/nabeul/mrezga/nouveau-projet-r6-cit-el-wafa-afh-mrezga/68542e130e1c20e3eb0de9cc/,Nouveau Projet R+6 à Cité El Wafa – AFH Mrezga,Appartements,Nabeul,False,tayara,https://www.tayara.tn/item/appartements/nabeul/mrezga/nouveau-projet-r6-cit-el-wafa-afh-mrezga/68542e130e1c20e3eb0de9cc/,239400.0,"Nouveau projet R+6 à Cité El Wafa – AFH Mrezga .
Résidence très haut standing avec :

-Appartements spacieux et lumineux -Piscine collective pour les résidents - Parking en sous-sol sécurisé
-Double ascenseur
-Finitions de très haute qualité -Quartier calme et stratégique, proche de toutes les commodités
 Remise des clés : été 2027

 Prix de lancement :
▪️ S+1 à partir de 239.400 DT
▪️ S+2 à partir de 407.400 DT
▪️ S+3 à partir de 449.400 DT

Idéal pour résidence ou investissement
Profitez du confort et d’un excellent emplacement à Afh Mrezga"
328,328,https://www.tayara.tn/item/appartements/nabeul/mrezga/-vendre-s2-avec-piscine-prive-cit-el-wafanabeul/68fcc55bb756576ab4086556/,"À vendre: S+2 avec piscine privée à cité el wafa,Nabeul.",Appartements,Nabeul,False,tayara,https://www.tayara.tn/item/appartements/nabeul/mrezga/-vendre-s2-avec-piscine-prive-cit-el-wafanabeul/68fcc55bb756576ab4086556/,490000.0,"Cet appartement de standing est situé au rez-de-chaussée d’une résidence bien entretenue, dotée d’un ascenseur et d’une piscine collective, au cœur du quartier prisé de Cité El Wafa, Nabeul.

Dès l’entrée, un hall accueille les visiteurs et mène vers un spacieux salon lumineux, ouvrant sur un balcon. La cuisine moderne, entièrement équipée et soigneusement agencée, est complétée par un séchoir et une salle d’eau pour les invités.

La partie nuit se compose de deux chambres à coucher avec dressings, reliées par une salle de bain commune. L’une des chambres s’ouvre sur un grand jardin privatif agrémenté d’une piscine privée, d’une kitchenette extérieure et d’un mini-bar — un véritable espace de détente et de convivialité.

L’appartement est équipé du chauffage central et de la climatisation en Split System, garantissant un confort optimal toute l’année.
Une place de parking au sous-sol est également incluse."
329,329,https://www.tayara.tn/item/appartements/nabeul/mrezga/-vendre-s2-vue-sur-mer-cit-el-wafa-nabeul-/682c6c89e99ea7fe8b143aaf/,"À vendre: S+2 vue sur mer à cité el wafa ,Nabeul .",Appartements,Nabeul,False,tayara,https://www.tayara.tn/item/appartements/nabeul/mrezga/-vendre-s2-vue-sur-mer-cit-el-wafa-nabeul-/682c6c89e99ea7fe8b143aaf/,380000.0,"Cet appartement est situé dans une résidence calme et sécurisée prés de la mer  à cité el wafa, Nabeul.
Le hall d’entrée dessert un salon lumineux ouvrant sur un balcon vue sur mer ainsi qu’une cuisine moderne bien agencée et équipée et une salle d’eau pour les invités.
En avançant dans le couloir on trouve la partie nuit qui couvre deux chambres à couchers   qui se partagent une salle de douche .
Le chauffage et la climatisation En Split System sont disponibles .

Une place de parking sous -sol est disponible."
330,330,https://www.tayara.tn/item/appartements/sousse/sousse-riadh/s2-vendre-cit-erriadh/693935388914daae5198f782/,S+2 à vendre Cité Erriadh,Appartements,Sousse,False,tayara,https://www.tayara.tn/item/appartements/sousse/sousse-riadh/s2-vendre-cit-erriadh/693935388914daae5198f782/,255000.0,"🏡 Appartement S+2 à Vendre – Cité Erriadh, Sousse
situé au 4ᵉ étage d’une résidence calme et bien entretenue à Cité Erriadh, Sousse.
Il se compose d’un salon lumineux, d’une cuisine indépendante, de deux chambres à coucher et d’une salle de bain.
L’appartement dispose également d’une place de parking au sous-sol, assurant confort et praticité au quotidien.
Proche de toutes les commodités (écoles, commerces et transports), ce bien représente une opportunité idéale pour une résidence principale ou un investissement locatif.
💰 Prix : 255.000 DT
📞 Contactez-nous dès maintenant pour plus d’informations ou une visite gratuite sur :"
331,331,https://www.tayara.tn/item/appartements/nabeul/mrezga/-vendre-s2-dans-une-rsidence-cit-el-wafanabeul/68adae39032c2f2572190617/,"À vendre: S+2 dans une résidence à cité el wafa,Nabeul.",Appartements,Nabeul,False,tayara,https://www.tayara.tn/item/appartements/nabeul/mrezga/-vendre-s2-dans-une-rsidence-cit-el-wafanabeul/68adae39032c2f2572190617/,359999.0,"Cet appartement est situé dans une résidence récemment  construite avec piscine et ascenseur  à Cité El Wafa, Nabeul. Le hall d’entrée dessert un spacieux salon lumineux ouvrant  sur un balcon ainsi qu’une cuisine indépendante  bien agencée et équipée (plaque, hotte, four). En avançant dans le couloir on trouve la partie nuit qui couvre deux chambres à coucher et qui se partagent une salle de bain.
Le chauffage et la climatisation En Split System sont disponibles .
Deux place parking sous-sol sont disponibles ."
332,332,https://www.tayara.tn/item/appartements/mdenine/djerba-midoun/un-appartement-vendre-djerba-zone-touristique-vue-de-mer/683acbe1a2a7af1206232208/,Un Appartement à vendre à Djerba zone touristique vue de mer,Appartements,Médenine,False,tayara,https://www.tayara.tn/item/appartements/mdenine/djerba-midoun/un-appartement-vendre-djerba-zone-touristique-vue-de-mer/683acbe1a2a7af1206232208/,200000.0,"À 𝙑𝙀𝙉𝘿𝙍𝙀 – 𝘼𝙥𝙥𝙖𝙧𝙩𝙚𝙢𝙚𝙣𝙩 𝙖𝙫𝙚𝙘 𝙑𝙪𝙚 𝙈𝙚𝙧 à 𝘼𝙜𝙝𝙞𝙧, 𝘿𝙟𝙚𝙧𝙗𝙖 🌊
🔹 Localisation : Aghir, Djerba – à quelques pas de la plage
🔹 Type : Appartement au 2ᵉ étage
🔹 Composition : 1 suite, 1 chambre, salon, cuisine
🔹 Jardin collectif 
🔹 Vue imprenable sur la mer 
🔹 Parking disponible 
🔹 État neuf – Prêt à être habité !
🔹 Titre bleu ✅
💰 𝙋𝙧𝙞𝙭 : 200 000𝙙𝙩
📞 Contacte-moi pour plus d’infos ou une visite ! 
WhatsApp : +𝟐𝟏𝟔 𝟓𝟑 𝟐𝟒𝟗 𝟏𝟖𝟏 / +𝟐𝟏𝟔 𝟐𝟎 𝟐𝟒𝟗 𝟐𝟒𝟖
- Site web : http://alaimmobiliere.com/
- Facebook : Ala Promotion Immobilière"
333,333,https://www.tayara.tn/item/appartements/sousse/sousse/s2-vendre/6939335b8914daae5198f695/,S+2 à vendre,Appartements,Sousse,False,tayara,https://www.tayara.tn/item/appartements/sousse/sousse/s2-vendre/6939335b8914daae5198f695/,85000.0,"🏠 Appartement S+2 à Vendre – Bohsina, Sousse 🌆
À vendre un appartement S+2 d’une superficie de 90 m², situé au 1er étage dans un quartier calme et proche de toutes les commodités à Bohsina, Sousse.
✨ Détails du bien :
Superficie : 90 m²
Salon lumineux
2 chambres à coucher
Cuisine indépendante
Salle de bain
Emplacement pratique et agréable
💰 Prix : 85.000 DT
📞 Pour plus d’informations ou pour planifier une visite gratuite, contactez-nous dès maintenant sur :"
334,334,https://www.tayara.tn/item/appartements/sousse/hammam-sousse/appartement-s3-port-el-kantaoui-les-maisons-de-la-mer/68f606afb756576ab40497d5/,Appartement S+3 à Port El Kantaoui – Les Maisons de la Mer,Appartements,Sousse,False,tayara,https://www.tayara.tn/item/appartements/sousse/hammam-sousse/appartement-s3-port-el-kantaoui-les-maisons-de-la-mer/68f606afb756576ab40497d5/,650000.0,"À vendre, un bel appartement S+3 situé à la résidence Les Maisons de la Mer à Port El Kantaoui, au rez-de-chaussée, à seulement 20 mètres de la plage.
 Cet appartement d’une superficie de 85 m² offre un grand salon lumineux, trois chambres confortables, une cuisine indépendante, ainsi qu’une salle de bain.
 Vous profiterez également d’une terrasse ouverte sur un jardin, d’un accès à la piscine et d’un parking sécurisé. Un cadre idéal pour profiter pleinement du charme et de la tranquillité du Port El Kantaoui.

Prix demandé 650 000 dt .Infos et Visite S'adresser à L'immobilière du Lac H-Sousse AuOùet."
335,335,https://www.tayara.tn/item/appartements/ben-arous/mornag/mornag-s3-vendre/681f0fcfa9299683d0a92802/,Mornag s3 à vendre,Appartements,Ben Arous,False,tayara,https://www.tayara.tn/item/appartements/ben-arous/mornag/mornag-s3-vendre/681f0fcfa9299683d0a92802/,160000.0,"bel appartement lumineux et ensoleillé avec ascenseur au 4eme étage avec place de parking extérieur à vendre 
c est un s3 standing. Chauffage central, cuisine équipée,voisinage sélectionné et proximité des commodités locales.
titre foncier individuel Prix 160 à négocier 
tel"
336,336,https://www.tayara.tn/item/maisons-et-villas/tunis/kheireddine-pacha/villa-de-prestige-a-alain-savary-tunis/69241901da5d3acb89b3223e/,Villa de prestige a ALAIN SAVARY Tunis,Maisons et Villas,Tunis,False,tayara,https://www.tayara.tn/item/maisons-et-villas/tunis/kheireddine-pacha/villa-de-prestige-a-alain-savary-tunis/69241901da5d3acb89b3223e/,2100000000.0,"Villa de Prestige à Vendre – Alain Savary, Tunis
Adresse rare dans l’un des quartiers les plus prisés de Tunis
Surface terrain : 450 m²
Couvert : 500 m²
Titre foncier individuel
Prix sur demande
À vendre : une villa élégante et parfaitement entretenue, offrant des volumes généreux et un charme unique. Idéale pour une famille, une ambassade ou un projet haut standing.
Atouts du bien :
– Façade discrète entourée de verdure
– Grands espaces de réception
– Ambiance noble avec meubles et matériaux de qualité
– Emplacement exceptionnel, calme et sécurisé
Pour plus d’informations ou pour une visite privée :"
